20050823 02:00,6.5317,6.5194,6.5583,6.5327,0,6.5367,6.5227,6.5608,6.5377,0
20050824 02:00,6.533,6.4468,6.5527,6.4526,0,6.538,6.4518,6.5577,6.4576,0
20050825 02:00,6.4528,6.4336,6.4679,6.4467,0,6.4578,6.4366,6.4704,6.4517,0
20050826 02:00,6.4467,6.4176,6.4751,6.4281,0,6.4517,6.4224,6.4801,6.4331,0
20050829 02:00,6.4284,6.407,6.4879,6.4867,0,6.4334,6.412,6.4929,6.4917,0
20050830 02:00,6.487,6.4557,6.5197,6.4617,0,6.492,6.4607,6.5222,6.4667,0
20050831 02:00,6.4612,6.3589,6.4819,6.3832,0,6.4662,6.3614,6.4869,6.3882,0
20050901 02:00,6.3834,6.2522,6.3853,6.2698,0,6.3884,6.2572,6.3903,6.2748,0
20050902 02:00,6.2698,6.1743,6.273,6.2,0,6.2748,6.1768,6.278,6.205,0
20050905 02:00,6.1998,6.1949,6.2709,6.269,0,6.2048,6.1999,6.2759,6.274,0
20050906 02:00,6.269,6.2496,6.2985,6.2672,0,6.274,6.2521,6.3039,6.2722,0
20050907 02:00,6.2669,6.22,6.2906,6.2756,0,6.2719,6.2225,6.2956,6.2806,0
20050908 02:00,6.2758,6.2419,6.3094,6.2695,0,6.2808,6.2444,6.3119,6.2745,0
20050909 02:00,6.2693,6.2541,6.321,6.3086,0,6.2743,6.2566,6.326,6.3136,0
20050912 02:00,6.3089,6.301,6.3713,6.3461,0,6.3139,6.3058,6.3763,6.3511,0
20050913 02:00,6.3466,6.3324,6.3869,6.3537,0,6.3516,6.335,6.3894,6.3587,0
20050914 02:00,6.3539,6.3319,6.3778,6.3711,0,6.3589,6.3344,6.3828,6.3761,0
20050915 02:00,6.3716,6.3481,6.3865,6.3515,0,6.3766,6.3521,6.39,6.3555,0
20050916 02:00,6.3523,6.3229,6.4034,6.3901,0,6.3563,6.3269,6.4184,6.3951,0
20050919 02:00,6.3901,6.3815,6.4418,6.3883,0,6.3951,6.3865,6.4468,6.3933,0
20050920 02:00,6.3886,6.3682,6.4268,6.3983,0,6.3936,6.3732,6.4318,6.4033,0
20050921 02:00,6.3981,6.3409,6.3995,6.3719,0,6.4031,6.3459,6.4045,6.3769,0
20050922 02:00,6.3716,6.351,6.4204,6.4026,0,6.3766,6.3535,6.4232,6.4076,0
20050923 02:00,6.4024,6.397,6.4897,6.4763,0,6.4074,6.3995,6.495,6.4813,0
20050926 02:00,6.4765,6.4624,6.5058,6.4947,0,6.4815,6.4726,6.5146,6.5097,0
20050927 02:00,6.4941,6.4927,6.5261,6.4965,0,6.5091,6.4974,6.5311,6.5015,0
20050928 02:00,6.496,6.4746,6.5232,6.4778,0,6.501,6.4796,6.5257,6.4828,0
20050929 02:00,6.4775,6.4685,6.5386,6.509,0,6.4825,6.4733,6.5411,6.514,0
20050930 02:00,6.5092,6.5086,6.5994,6.592,0,6.5142,6.5122,6.6044,6.597,0
20051003 02:00,6.5918,6.5826,6.6193,6.5985,0,6.5968,6.5858,6.6243,6.6035,0
20051004 02:00,6.5993,6.5882,6.6299,6.6108,0,6.6043,6.5932,6.6349,6.6158,0
20051005 02:00,6.6108,6.5343,6.6207,6.5396,0,6.6158,6.5393,6.6251,6.5446,0
20051006 02:00,6.5398,6.4651,6.5479,6.4902,0,6.5448,6.4701,6.5529,6.4952,0
20051007 02:00,6.49,6.479,6.5308,6.5233,0,6.495,6.4815,6.5379,6.5283,0
20051010 02:00,6.523,6.4887,6.5422,6.5329,0,6.528,6.4912,6.5472,6.5379,0
20051011 02:00,6.5327,6.5108,6.5423,6.5305,0,6.5377,6.5133,6.5473,6.5355,0
20051012 02:00,6.5304,6.4669,6.553,6.5169,0,6.5354,6.4694,6.5555,6.5219,0
20051013 02:00,6.5169,6.4997,6.5676,6.5045,0,6.5219,6.5034,6.5705,6.5095,0
20051014 02:00,6.5048,6.4412,6.5317,6.4499,0,6.5098,6.4437,6.5356,6.4549,0
20051017 02:00,6.4501,6.447,6.51,6.499,0,6.4551,6.4495,6.5138,6.504,0
20051018 02:00,6.4993,6.4982,6.5634,6.5497,0,6.5043,6.5032,6.5659,6.5547,0
20051019 02:00,6.55,6.4901,6.5848,6.5164,0,6.555,6.4951,6.5873,6.5214,0
20051020 02:00,6.5161,6.4459,6.5309,6.4624,0,6.5211,6.4509,6.5334,6.4674,0
20051021 02:00,6.4626,6.4611,6.5419,6.5338,0,6.4676,6.4661,6.5469,6.5388,0
20051024 02:00,6.534,6.5098,6.5586,6.5364,0,6.539,6.5148,6.5636,6.5414,0
20051025 02:00,6.5361,6.4489,6.5555,6.4571,0,6.5411,6.4514,6.558,6.4621,0
20051026 02:00,6.4574,6.4371,6.4915,6.4463,0,6.4624,6.4421,6.494,6.4513,0
20051027 02:00,6.4465,6.4121,6.4638,6.4284,0,6.4515,6.4157,6.4663,6.4334,0
20051028 02:00,6.4281,6.4154,6.4898,6.4887,0,6.4331,6.4179,6.5006,6.4937,0
20051031 01:00,6.4894,6.4528,6.5093,6.4912,0,6.4944,6.4553,6.5143,6.4962,0
20051101 01:00,6.4912,6.4625,6.499,6.4663,0,6.4962,6.465,6.5036,6.4713,0
20051102 01:00,6.4663,6.449,6.4957,6.4495,0,6.4713,6.454,6.4982,6.4545,0
20051103 01:00,6.4492,6.4404,6.5315,6.5288,0,6.4542,6.4429,6.5365,6.5338,0
20051104 01:00,6.5305,6.502,6.6006,6.5901,0,6.5355,6.5045,6.6077,6.5951,0
20051107 01:00,6.5911,6.5719,6.6431,6.6372,0,6.5961,6.5744,6.6481,6.6422,0
20051108 01:00,6.6377,6.5928,6.6537,6.6102,0,6.6427,6.5978,6.6562,6.6152,0
20051109 01:00,6.61,6.5672,6.6369,6.5793,0,6.615,6.5722,6.6394,6.5843,0
20051110 01:00,6.5793,6.5575,6.6086,6.5954,0,6.5843,6.5625,6.6136,6.6004,0
20051111 01:00,6.5959,6.5758,6.6296,6.5797,0,6.6009,6.5808,6.633,6.5847,0
20051114 01:00,6.5803,6.5797,6.6643,6.6491,0,6.5853,6.5847,6.6668,6.6541,0
20051115 01:00,6.6493,6.6488,6.6925,6.6707,0,6.6543,6.6517,6.695,6.6757,0
20051116 01:00,6.6702,6.6608,6.7095,6.6954,0,6.6752,6.6633,6.712,6.7004,0
20051117 01:00,6.6951,6.6805,6.743,6.7093,0,6.7001,6.6855,6.7455,6.7143,0
20051118 01:00,6.7091,6.6755,6.7502,6.6865,0,6.7141,6.678,6.7527,6.6915,0
20051121 01:00,6.6868,6.6588,6.7252,6.7112,0,6.6918,6.6613,6.7287,6.7162,0
20051122 01:00,6.7115,6.646,6.7278,6.6637,0,6.7165,6.651,6.7303,6.6687,0
20051123 01:00,6.659,6.6296,6.6871,6.6608,0,6.664,6.6346,6.6896,6.6658,0
20051124 01:00,6.6606,6.6598,6.701,6.6908,0,6.6656,6.6623,6.706,6.6958,0
20051125 01:00,6.6905,6.6804,6.729,6.7192,0,6.6955,6.6829,6.7393,6.7242,0
20051128 01:00,6.7193,6.6341,6.7288,6.6801,0,6.7243,6.6391,6.7316,6.6851,0
20051129 01:00,6.6802,6.6736,6.7559,6.7458,0,6.6852,6.6786,6.7601,6.7508,0
20051130 01:00,6.7461,6.7274,6.7774,6.7434,0,6.7511,6.7299,6.7799,6.7484,0
20051201 01:00,6.7437,6.7345,6.8039,6.764,0,6.7487,6.7395,6.8064,6.769,0
20051202 01:00,6.7636,6.7361,6.7843,6.7725,0,6.7686,6.7386,6.7868,6.7775,0
20051205 01:00,6.7733,6.6576,6.775,6.6806,0,6.7783,6.6626,6.78,6.6856,0
20051206 01:00,6.6806,6.6748,6.7761,6.7567,0,6.6856,6.6781,6.7786,6.7617,0
20051207 01:00,6.7562,6.7494,6.8015,6.7612,0,6.7612,6.7544,6.804,6.7662,0
